Airline,Source,Destination,Duration,Total_Stops,Price,status,Many_Stops,Dep_hour,Arrival_hour,Dep_period,Journey_day,Journey_month,Journey_weekday,Is_weekend,Is_long_flight
Air India,Mumbai,Hyderabad,1.33,0,3100,economy,0,6,7,Morning,12,5,6,1,0
Jet Airways,Mumbai,Hyderabad,1.5,0,2759,economy,0,19,21,Night,15,3,4,0,0
Jet Airways,Kolkata,Banglore,24.67,1,13067,economy,0,20,21,Night,9,5,3,0,1
GoAir,Banglore,Delhi,2.75,0,3898,economy,0,20,23,Night,15,4,0,0,0
Jet Airways,Delhi,Cochin,18.75,2,10368,economy,0,9,4,Morning,12,6,2,0,0
SpiceJet,Banglore,Delhi,2.83,0,4273,economy,0,5,8,Early_Morning,18,3,0,0,0
SpiceJet,Banglore,Delhi,2.67,0,3311,economy,0,5,8,Early_Morning,24,5,4,0,0
Multiple carriers,Delhi,Cochin,12.0,1,15136,economy,0,9,21,Morning,6,3,2,0,0
Multiple carriers,Delhi,Cochin,11.08,1,6601,economy,0,7,18,Morning,9,4,1,0,0
Vistara,Kolkata,Banglore,26.33,1,8452,economy,0,20,22,Night,24,5,4,0,1
Jet Airways,Kolkata,Banglore,21.42,1,9314,economy,0,17,14,Afternoon,1,5,2,0,0
IndiGo,Delhi,Cochin,5.75,1,6386,economy,0,2,7,Early_Morning,1,6,5,1,0
Multiple carriers,Delhi,Cochin,14.0,1,13377,economy,0,11,1,Morning,24,6,0,0,0
Jet Airways,Mumbai,Hyderabad,1.5,0,5678,economy,0,2,4,Early_Morning,3,3,6,1,0
Air Asia,Banglore,Delhi,2.83,0,4483,economy,0,23,2,Night,18,5,5,1,0
Jet Airways,Delhi,Cochin,22.58,1,12898,economy,0,14,12,Afternoon,27,5,0,0,0
IndiGo,Banglore,Delhi,2.92,0,7648,economy,0,7,10,Morning,3,3,6,1,0
Jet Airways,Kolkata,Banglore,17.08,1,14571,economy,0,6,23,Morning,9,6,6,1,0
IndiGo,Mumbai,Hyderabad,1.5,0,4049,economy,0,6,7,Morning,27,6,3,0,0
Air India,Banglore,Delhi,14.58,2,11728,economy,0,8,23,Morning,18,3,0,0,0
SpiceJet,Kolkata,Banglore,2.58,0,3873,economy,0,6,9,Morning,18,4,3,0,0
Air India,Delhi,Cochin,12.75,1,7480,economy,0,20,9,Night,9,5,3,0,0
Jet Airways,Banglore,Delhi,3.0,0,8541,economy,0,19,22,Night,21,6,4,0,0
Jet Airways,Banglore,Delhi,12.58,1,31825,economy,0,22,11,Night,1,3,4,0,0
IndiGo,Chennai,Kolkata,2.33,0,3597,economy,0,14,17,Afternoon,1,6,5,1,0
Jet Airways,Banglore,Delhi,17.83,1,13817,economy,0,21,15,Night,12,3,1,0,0
Jet Airways,Kolkata,Banglore,12.33,1,14571,economy,0,8,20,Morning,24,5,4,0,0
Air Asia,Delhi,Cochin,14.42,1,6853,economy,0,16,7,Afternoon,15,6,5,1,0
SpiceJet,Banglore,Delhi,2.83,0,3573,economy,0,9,12,Morning,27,5,0,0,0
Vistara,Kolkata,Banglore,25.83,1,9345,economy,0,17,18,Afternoon,15,5,2,0,1
Multiple carriers,Delhi,Cochin,13.0,1,13797,economy,0,8,21,Morning,12,6,2,0,0
Air India,Banglore,Delhi,22.58,3,12358,economy,1,12,10,Afternoon,3,3,6,1,0
Multiple carriers,Delhi,Cochin,7.33,1,14086,economy,0,18,1,Night,9,3,5,1,0
IndiGo,Chennai,Kolkata,2.33,0,3597,economy,0,19,21,Night,3,5,4,0,0
Jet Airways,Kolkata,Banglore,13.33,1,13731,economy,0,18,8,Night,24,5,4,0,0
Jet Airways,Delhi,Cochin,8.67,1,12898,economy,0,19,4,Night,21,5,1,0,0
Jet Airways,Delhi,Cochin,12.42,1,14714,economy,0,16,4,Afternoon,6,6,3,0,0
Vistara,Banglore,Delhi,2.83,0,5403,economy,0,11,14,Morning,12,4,4,0,0
Jet Airways,Banglore,Delhi,2.75,0,5769,economy,0,6,8,Morning,24,6,0,0,0
Air Asia,Kolkata,Banglore,2.58,0,5620,economy,0,10,12,Morning,24,3,6,1,0
IndiGo,Delhi,Cochin,3.25,0,5000,economy,0,5,8,Early_Morning,18,6,1,0,0
Air India,Delhi,Cochin,30.92,2,10703,economy,0,12,19,Afternoon,21,3,3,0,1
Multiple carriers,Delhi,Cochin,9.5,1,13727,economy,0,11,21,Morning,18,5,5,1,0
Jet Airways,Kolkata,Banglore,13.33,1,14388,economy,0,20,9,Night,12,5,6,1,0
Jet Airways,Banglore,Delhi,23.67,1,22270,economy,0,8,7,Morning,1,3,4,0,0
IndiGo,Delhi,Cochin,5.75,1,6769,economy,0,21,3,Night,27,5,0,0,0
Air Asia,Kolkata,Banglore,8.33,2,5192,economy,0,15,23,Afternoon,24,5,4,0,0
Jet Airways,Mumbai,Hyderabad,1.42,0,4995,economy,0,2,4,Early_Morning,24,5,4,0,0
IndiGo,Chennai,Kolkata,2.33,0,8580,economy,0,7,10,Morning,1,3,4,0,0
Air India,Delhi,Cochin,20.92,1,7480,economy,0,12,9,Afternoon,15,6,5,1,0
Jet Airways,Banglore,Delhi,3.0,0,5198,economy,0,8,11,Morning,27,4,5,1,0
Jet Airways,Delhi,Cochin,9.33,2,10368,economy,0,9,19,Morning,6,6,3,0,0
Jet Airways,Mumbai,Hyderabad,1.42,0,8040,economy,0,7,8,Morning,6,5,0,0,0
Jet Airways,Delhi,Cochin,20.08,2,18909,economy,0,8,4,Morning,9,3,5,1,0
Air India,Kolkata,Banglore,22.42,2,12849,economy,0,7,5,Morning,1,4,0,0,0
Air India,Delhi,Cochin,22.5,1,22798,economy,0,9,8,Morning,1,3,4,0,0
Jet Airways,Kolkata,Banglore,9.83,1,14571,economy,0,8,18,Morning,6,6,3,0,0
Jet Airways,Banglore,Delhi,18.17,1,13502,economy,0,14,8,Afternoon,6,3,2,0,0
SpiceJet,Chennai,Kolkata,2.33,0,3332,economy,0,17,20,Afternoon,27,3,2,0,0
Multiple carriers,Delhi,Cochin,11.75,1,7354,economy,0,7,19,Morning,6,6,3,0,0
Multiple carriers,Delhi,Cochin,11.0,1,8073,economy,0,10,21,Morning,15,5,2,0,0
IndiGo,Mumbai,Hyderabad,1.42,0,4049,economy,0,9,10,Morning,21,3,3,0,0
Jet Airways,Delhi,Cochin,26.17,1,15029,economy,0,2,4,Early_Morning,9,3,5,1,1
Air India,Delhi,Cochin,23.67,2,10975,economy,0,9,9,Morning,24,6,0,0,0
Multiple carriers,Delhi,Cochin,15.33,1,7038,economy,0,7,22,Morning,1,6,5,1,0
Jet Airways,Delhi,Cochin,11.0,1,15554,economy,0,8,19,Morning,9,5,3,0,0
Air India,Banglore,Delhi,2.83,0,5228,economy,0,21,23,Night,12,6,2,0,0
IndiGo,Delhi,Cochin,5.42,1,5636,economy,0,2,7,Early_Morning,1,6,5,1,0
Air India,Delhi,Cochin,19.67,2,9653,economy,0,12,7,Afternoon,27,6,3,0,0
Jet Airways,Kolkata,Banglore,15.17,1,8586,economy,0,18,10,Night,24,5,4,0,0
SpiceJet,Mumbai,Hyderabad,1.5,0,2017,economy,0,13,14,Afternoon,21,5,1,0,0
Vistara,Kolkata,Banglore,27.08,1,9345,economy,0,20,23,Night,24,5,4,0,1
Jet Airways,Delhi,Cochin,32.08,2,9270,economy,0,10,18,Morning,21,3,3,0,1
Jet Airways,Delhi,Cochin,13.5,2,13292,economy,0,5,19,Early_Morning,3,6,0,0,0
Jet Airways,Delhi,Cochin,26.17,2,8098,economy,0,17,19,Afternoon,27,3,2,0,1
Air India,Delhi,Cochin,23.67,1,7952,economy,0,9,9,Morning,6,6,3,0,0
IndiGo,Delhi,Cochin,6.92,1,5883,economy,0,18,1,Night,12,6,2,0,0
Jet Airways,Banglore,Delhi,3.0,0,8016,economy,0,19,22,Night,6,6,3,0,0
SpiceJet,Kolkata,Banglore,2.5,0,4174,economy,0,17,19,Afternoon,18,5,5,1,0
Multiple carriers,Delhi,Cochin,15.42,1,10696,economy,0,7,22,Morning,3,6,0,0,0
Vistara,Banglore,Delhi,2.58,0,4878,economy,0,17,19,Afternoon,12,6,2,0,0
SpiceJet,Banglore,Delhi,2.83,0,3971,economy,0,9,12,Morning,1,4,0,0,0
Multiple carriers,Delhi,Cochin,6.5,1,7198,economy,0,19,1,Night,3,6,0,0,0
Jet Airways,Kolkata,Banglore,25.67,1,9314,economy,0,20,22,Night,6,5,0,0,1
SpiceJet,Banglore,Delhi,2.83,0,4423,economy,0,9,12,Morning,1,5,2,0,0
SpiceJet,Kolkata,Banglore,2.58,0,3841,economy,0,6,9,Morning,6,4,5,1,0
Multiple carriers,Delhi,Cochin,8.5,1,7154,economy,0,10,19,Morning,27,3,2,0,0
Air India,Delhi,Cochin,12.25,1,9929,economy,0,7,19,Morning,15,6,5,1,0
Multiple carriers,Delhi,Cochin,7.58,1,8266,economy,0,11,19,Morning,9,5,3,0,0
Multiple carriers,Delhi,Cochin,10.5,1,10877,economy,0,8,19,Morning,12,6,2,0,0
IndiGo,Kolkata,Banglore,2.5,0,4804,economy,0,15,17,Afternoon,24,6,0,0,0
Multiple carriers,Delhi,Cochin,9.5,1,13587,economy,0,11,21,Morning,15,6,5,1,0
IndiGo,Delhi,Cochin,8.58,1,13611,economy,0,4,13,Early_Morning,6,3,2,0,0
IndiGo,Delhi,Cochin,16.25,1,6628,economy,0,9,1,Morning,6,6,3,0,0
IndiGo,Delhi,Cochin,3.25,0,5601,economy,0,14,17,Afternoon,12,6,2,0,0
SpiceJet,Delhi,Cochin,5.25,1,5583,economy,0,6,11,Morning,15,4,0,0,0
IndiGo,Banglore,Delhi,2.83,0,3943,economy,0,10,13,Morning,21,5,1,0,0
Jet Airways,Kolkata,Banglore,16.0,1,9663,economy,0,20,12,Night,12,5,6,1,0
IndiGo,Delhi,Cochin,6.92,1,5883,economy,0,18,1,Night,15,6,5,1,0
IndiGo,Kolkata,Banglore,2.58,0,4804,economy,0,11,14,Morning,27,4,5,1,0
Vistara,Banglore,Delhi,2.58,0,13383,economy,0,16,18,Afternoon,3,3,6,1,0
Multiple carriers,Delhi,Cochin,9.25,1,9646,economy,0,13,22,Afternoon,1,6,5,1,0
Jet Airways,Kolkata,Banglore,26.17,1,11467,economy,0,17,19,Afternoon,1,5,2,0,1
Air Asia,Kolkata,Banglore,12.0,1,5192,economy,0,22,10,Night,12,5,6,1,0
Air Asia,Banglore,Delhi,2.75,0,6477,economy,0,23,2,Night,3,3,6,1,0
Multiple carriers,Delhi,Cochin,12.0,1,13727,economy,0,9,21,Morning,18,5,5,1,0
Vistara,Kolkata,Banglore,27.33,1,9555,economy,0,17,20,Afternoon,18,5,5,1,1
Vistara,Mumbai,Hyderabad,12.5,1,12395,economy,0,10,22,Morning,6,3,2,0,0
Jet Airways,Delhi,Cochin,9.17,1,10262,economy,0,19,4,Night,15,6,5,1,0
Jet Airways,Kolkata,Banglore,12.33,1,14781,economy,0,8,20,Morning,21,5,1,0,0
Jet Airways,Mumbai,Hyderabad,1.5,0,5678,economy,0,10,11,Morning,12,5,6,1,0
SpiceJet,Kolkata,Banglore,5.5,1,7804,economy,0,15,21,Afternoon,15,5,2,0,0
Jet Airways,Delhi,Cochin,28.0,1,10262,economy,0,15,19,Afternoon,27,6,3,0,1
Jet Airways,Banglore,Delhi,3.0,0,5198,economy,0,19,22,Night,18,5,5,1,0
IndiGo,Mumbai,Hyderabad,1.5,0,4049,economy,0,6,7,Morning,3,5,4,0,0
Air Asia,Banglore,Delhi,2.75,0,3383,economy,0,11,13,Morning,15,6,5,1,0
Air India,Delhi,Cochin,5.33,1,7174,economy,0,17,23,Afternoon,27,5,0,0,0
Air India,Delhi,Cochin,26.5,1,8907,economy,0,20,23,Night,15,5,2,0,1
Jet Airways,Delhi,Cochin,26.92,2,13014,economy,0,9,12,Morning,1,6,5,1,1
Jet Airways,Kolkata,Banglore,11.08,1,13584,economy,0,21,8,Night,6,5,0,0,0
Air Asia,Kolkata,Banglore,2.5,0,4107,economy,0,22,1,Night,15,5,2,0,0
Jet Airways,Mumbai,Hyderabad,1.5,0,2071,economy,0,2,4,Early_Morning,15,3,4,0,0
Jet Airways,Delhi,Cochin,7.5,1,12373,economy,0,20,4,Night,9,5,3,0,0
Air India,Banglore,Delhi,29.08,2,13303,economy,0,8,13,Morning,12,3,1,0,1
Jet Airways,Kolkata,Banglore,17.58,1,8529,economy,0,16,10,Afternoon,12,6,2,0,0
Jet Airways,Kolkata,Banglore,24.92,1,14571,economy,0,18,19,Night,6,6,3,0,1
Jet Airways,Banglore,Delhi,3.0,0,8016,economy,0,8,11,Morning,9,6,6,1,0
IndiGo,Kolkata,Banglore,2.67,0,4804,economy,0,21,0,Night,6,6,3,0,0
Air India,Banglore,Delhi,5.42,1,5118,economy,0,6,12,Morning,9,3,5,1,0
Jet Airways,Kolkata,Banglore,23.83,1,9663,economy,0,8,8,Morning,18,5,5,1,0
Air India,Kolkata,Banglore,30.67,2,12723,economy,0,5,12,Early_Morning,9,6,6,1,1
GoAir,Banglore,Delhi,2.75,0,3419,economy,0,20,23,Night,12,5,6,1,0
Jet Airways,Banglore,Delhi,11.83,1,11087,economy,0,22,10,Night,12,3,1,0,0
IndiGo,Kolkata,Banglore,2.58,0,4174,economy,0,22,0,Night,12,4,4,0,0
Jet Airways,Delhi,Cochin,20.42,1,10262,economy,0,8,4,Morning,9,6,6,1,0
Jet Airways,Delhi,Cochin,27.0,2,12609,economy,0,9,12,Morning,15,6,5,1,1
Vistara,Banglore,Delhi,2.67,0,4668,economy,0,7,9,Morning,3,6,0,0,0
SpiceJet,Mumbai,Hyderabad,1.5,0,1965,economy,0,22,0,Night,24,5,4,0,0
IndiGo,Mumbai,Hyderabad,1.5,0,4049,economy,0,6,7,Morning,1,6,5,1,0
Air India,Kolkata,Banglore,2.5,0,5195,economy,0,14,16,Afternoon,12,4,4,0,0
IndiGo,Kolkata,Banglore,2.58,0,4804,economy,0,20,22,Night,18,5,5,1,0
IndiGo,Banglore,Delhi,2.83,0,7648,economy,0,13,15,Afternoon,3,3,6,1,0
IndiGo,Chennai,Kolkata,2.33,0,3850,economy,0,7,10,Morning,3,5,4,0,0
Air India,Banglore,Delhi,2.75,0,6121,economy,0,10,12,Morning,15,4,0,0,0
IndiGo,Chennai,Kolkata,2.42,0,3540,economy,0,5,7,Early_Morning,18,6,1,0,0
Jet Airways,Banglore,Delhi,5.67,1,9134,economy,0,5,11,Early_Morning,15,3,4,0,0
Jet Airways,Kolkata,Banglore,27.67,1,10844,economy,0,18,22,Night,6,6,3,0,1
IndiGo,Chennai,Kolkata,2.33,0,5277,economy,0,22,0,Night,3,6,0,0,0
IndiGo,Delhi,Cochin,5.0,1,5073,economy,0,16,21,Afternoon,6,4,5,1,0
SpiceJet,Kolkata,Banglore,2.58,0,3841,economy,0,6,9,Morning,24,6,0,0,0
Multiple carriers,Delhi,Cochin,11.5,1,10877,economy,0,7,19,Morning,3,6,0,0,0
Jet Airways,Delhi,Cochin,26.25,1,5406,economy,0,17,19,Afternoon,27,3,2,0,1
Jet Airways,Kolkata,Banglore,16.75,1,14151,economy,0,17,9,Afternoon,9,6,6,1,0
Jet Airways,Delhi,Cochin,18.17,2,14237,economy,0,18,12,Night,3,6,0,0,0
IndiGo,Mumbai,Hyderabad,1.5,0,2754,economy,0,1,3,Early_Morning,24,6,0,0,0
Air India,Kolkata,Banglore,13.42,1,11306,economy,0,7,20,Morning,18,5,5,1,0
Air Asia,Kolkata,Banglore,12.0,1,5192,economy,0,22,10,Night,1,5,2,0,0
Vistara,Chennai,Kolkata,2.25,0,3687,economy,0,7,9,Morning,12,6,2,0,0
Multiple carriers,Delhi,Cochin,15.17,1,12192,economy,0,3,19,Early_Morning,3,6,0,0,0
Jet Airways,Delhi,Cochin,6.0,1,12898,economy,0,13,19,Afternoon,27,5,0,0,0
Jet Airways,Delhi,Cochin,23.25,1,14924,economy,0,19,19,Night,9,6,6,1,0
SpiceJet,Kolkata,Banglore,7.25,1,8479,economy,0,11,18,Morning,24,5,4,0,0
Multiple carriers,Delhi,Cochin,11.5,1,6943,economy,0,14,1,Afternoon,27,5,0,0,0
Multiple carriers,Delhi,Cochin,12.58,1,7354,economy,0,6,19,Morning,27,6,3,0,0
Multiple carriers,Delhi,Cochin,10.0,1,12192,economy,0,9,19,Morning,6,6,3,0,0
IndiGo,Banglore,Delhi,3.0,0,3943,economy,0,21,0,Night,3,5,4,0,0
Jet Airways,Delhi,Cochin,23.83,2,15129,economy,0,19,19,Night,6,5,0,0,0
Vistara,Banglore,Delhi,2.67,0,5403,economy,0,7,9,Morning,9,4,1,0,0
Jet Airways,Delhi,Cochin,19.0,2,13882,economy,0,9,4,Morning,27,6,3,0,0
Jet Airways,Mumbai,Hyderabad,1.5,0,5678,economy,0,19,21,Night,21,3,3,0,0
Vistara,Banglore,Delhi,2.83,0,5403,economy,0,11,14,Morning,27,4,5,1,0
Vistara,Banglore,Delhi,2.83,0,4878,economy,0,21,23,Night,27,6,3,0,0
IndiGo,Delhi,Cochin,14.67,2,6494,economy,0,6,21,Morning,27,3,2,0,0
IndiGo,Banglore,Delhi,2.75,0,4777,economy,0,1,4,Early_Morning,24,3,6,1,0
Air India,Mumbai,Hyderabad,1.5,0,3625,economy,0,13,15,Afternoon,6,6,3,0,0
Air India,Kolkata,Banglore,30.5,2,9258,economy,0,12,18,Afternoon,1,4,0,0,1
Jet Airways,Delhi,Cochin,6.0,1,10262,economy,0,13,19,Afternoon,6,6,3,0,0
Air India,Banglore,Delhi,29.5,3,17686,economy,1,5,11,Early_Morning,1,3,4,0,1
IndiGo,Kolkata,Banglore,2.5,0,4174,economy,0,15,17,Afternoon,3,4,2,0,0
Multiple carriers,Delhi,Cochin,15.17,1,7485,economy,0,10,1,Morning,21,5,1,0,0
Air India,Kolkata,Banglore,26.83,2,11222,economy,0,8,11,Morning,18,5,5,1,1
Jet Airways,Kolkata,Banglore,28.08,1,12121,economy,0,17,21,Afternoon,1,5,2,0,1
Air India,Kolkata,Banglore,10.17,2,10697,economy,0,8,18,Morning,21,5,1,0,0
Jet Airways,Delhi,Cochin,7.5,1,12373,economy,0,11,19,Morning,9,5,3,0,0
SpiceJet,Kolkata,Banglore,8.67,1,6381,economy,0,8,17,Morning,21,5,1,0,0
Jet Airways,Delhi,Cochin,34.5,2,17072,economy,0,17,4,Afternoon,6,3,2,0,1
IndiGo,Banglore,Delhi,2.92,0,4823,economy,0,18,21,Night,24,5,4,0,0
Air India,Delhi,Cochin,13.25,1,27282,economy,0,9,23,Morning,3,3,6,1,0
IndiGo,Mumbai,Hyderabad,1.58,0,2227,economy,0,20,21,Night,12,6,2,0,0
IndiGo,Banglore,Delhi,2.75,0,4545,economy,0,0,3,Early_Morning,9,3,5,1,0
IndiGo,Kolkata,Banglore,2.67,0,4148,economy,0,17,19,Afternoon,21,3,3,0,0
IndiGo,Kolkata,Banglore,2.58,0,4148,economy,0,15,17,Afternoon,12,3,1,0,0
Air India,Banglore,Delhi,27.08,2,7642,economy,0,8,11,Morning,21,3,3,0,1
Jet Airways,Delhi,Cochin,20.58,1,10262,economy,0,16,12,Afternoon,3,6,0,0,0
Jet Airways,Banglore,Delhi,3.0,0,4030,economy,0,8,11,Morning,24,5,4,0,0
IndiGo,Delhi,Cochin,3.25,0,5000,economy,0,14,17,Afternoon,27,6,3,0,0
SpiceJet,Delhi,Cochin,4.5,1,5264,economy,0,8,13,Morning,9,6,6,1,0
Jet Airways,Banglore,Delhi,3.08,0,7229,economy,0,18,22,Night,1,6,5,1,0
Jet Airways,Delhi,Cochin,11.0,1,10577,economy,0,8,19,Morning,3,6,0,0,0
Air India,Kolkata,Banglore,27.08,2,12723,economy,0,5,8,Early_Morning,24,5,4,0,1
Jet Airways,Delhi,Cochin,6.58,1,14714,economy,0,21,4,Night,1,6,5,1,0
Jet Airways,Delhi,Cochin,26.17,1,7438,economy,0,2,4,Early_Morning,21,3,3,0,1
Air India,Kolkata,Banglore,23.92,1,10203,economy,0,20,20,Night,15,5,2,0,0
Air Asia,Kolkata,Banglore,2.5,0,3782,economy,0,22,1,Night,27,3,2,0,0
Multiple carriers,Delhi,Cochin,6.5,1,8073,economy,0,19,1,Night,15,5,2,0,0
IndiGo,Kolkata,Banglore,2.58,0,4804,economy,0,15,18,Afternoon,9,5,3,0,0
IndiGo,Kolkata,Banglore,5.5,1,4864,economy,0,7,12,Morning,9,5,3,0,0
Multiple carriers,Delhi,Cochin,12.17,1,15135,economy,0,6,18,Morning,6,3,2,0,0
Air India,Kolkata,Banglore,18.33,1,8366,economy,0,16,11,Afternoon,6,6,3,0,0
Air India,Banglore,Delhi,2.75,0,7171,economy,0,17,19,Afternoon,15,6,5,1,0
Jet Airways,Kolkata,Banglore,11.5,1,12121,economy,0,9,21,Morning,6,5,0,0,0
Air India,Delhi,Cochin,8.33,2,11753,economy,0,10,19,Morning,12,6,2,0,0
IndiGo,Banglore,Delhi,4.75,1,8064,economy,0,5,10,Early_Morning,1,3,4,0,0
Jet Airways,Delhi,Cochin,28.0,1,10262,economy,0,15,19,Afternoon,6,6,3,0,1
IndiGo,Chennai,Kolkata,2.33,0,5277,economy,0,22,0,Night,3,5,4,0,0
Jet Airways,Banglore,Delhi,3.0,0,8016,economy,0,17,20,Afternoon,9,6,6,1,0
Air India,Mumbai,Hyderabad,9.33,2,11342,economy,0,5,14,Early_Morning,12,3,1,0,0
Jet Airways,Kolkata,Banglore,22.17,1,7594,economy,0,6,4,Morning,12,6,2,0,0
Air Asia,Banglore,Delhi,2.75,0,4483,economy,0,11,13,Morning,3,6,0,0,0
Jet Airways,Delhi,Cochin,8.42,2,16263,economy,0,20,4,Night,18,5,5,1,0
Air India,Kolkata,Banglore,15.33,2,13243,economy,0,10,1,Morning,12,5,6,1,0
Jet Airways,Banglore,Delhi,2.75,0,6478,economy,0,6,8,Morning,12,6,2,0,0
Jet Airways,Delhi,Cochin,5.33,1,15764,economy,0,23,4,Night,6,3,2,0,0
Air India,Kolkata,Banglore,19.5,2,4647,economy,0,9,4,Morning,3,4,2,0,0
Jet Airways,Banglore,Delhi,3.0,0,8016,economy,0,19,22,Night,3,6,0,0,0
Air India,Kolkata,Banglore,2.58,0,4145,economy,0,20,23,Night,12,6,2,0,0
Multiple carriers,Delhi,Cochin,13.5,1,8055,economy,0,7,21,Morning,27,3,2,0,0
Air India,Delhi,Cochin,26.0,2,12409,economy,0,17,19,Afternoon,18,5,5,1,1
IndiGo,Kolkata,Banglore,2.75,0,6038,economy,0,9,12,Morning,24,3,6,1,0
Air Asia,Kolkata,Banglore,2.5,0,4107,economy,0,22,1,Night,21,5,1,0,0
Jet Airways,Banglore,Delhi,24.17,1,25735,economy,0,22,23,Night,1,3,4,0,1
Air India,Kolkata,Banglore,15.92,2,11458,economy,0,9,1,Morning,6,6,3,0,0
Air Asia,Delhi,Cochin,5.67,1,6152,economy,0,16,22,Afternoon,24,4,2,0,0
Jet Airways,Kolkata,Banglore,26.42,1,10844,economy,0,21,23,Night,9,6,6,1,1
Vistara,Chennai,Kolkata,2.33,0,11982,economy,0,17,20,Afternoon,24,5,4,0,0
Jet Airways,Kolkata,Banglore,9.83,1,13941,economy,0,6,16,Morning,9,5,3,0,0
IndiGo,Delhi,Cochin,8.0,1,6938,economy,0,14,22,Afternoon,27,3,2,0,0
Jet Airways,Delhi,Cochin,29.58,2,15339,economy,0,13,19,Afternoon,27,6,3,0,1
Jet Airways,Delhi,Cochin,37.42,2,20064,economy,0,5,18,Early_Morning,3,3,6,1,1
Multiple carriers,Delhi,Cochin,7.58,1,6093,economy,0,14,22,Afternoon,15,6,5,1,0
Multiple carriers,Delhi,Cochin,6.58,1,10885,Premium,0,19,1,Night,21,3,3,0,0
Air India,Delhi,Cochin,9.5,1,8907,economy,0,13,23,Afternoon,1,6,5,1,0
Jet Airways,Kolkata,Banglore,14.25,1,9663,economy,0,6,20,Morning,6,5,0,0,0
IndiGo,Delhi,Cochin,7.08,1,7160,economy,0,5,12,Early_Morning,27,4,5,1,0
Multiple carriers,Delhi,Cochin,8.0,1,11269,Premium,0,7,15,Morning,21,3,3,0,0
Jet Airways,Mumbai,Hyderabad,1.5,0,5678,economy,0,19,21,Night,1,4,0,0,0
Jet Airways,Mumbai,Hyderabad,1.42,0,5678,economy,0,2,4,Early_Morning,27,5,0,0,0
Air India,Delhi,Cochin,13.25,1,8907,economy,0,9,23,Morning,6,6,3,0,0
Jet Airways,Mumbai,Hyderabad,1.42,0,3210,economy,0,2,4,Early_Morning,27,6,3,0,0
Air India,Banglore,Delhi,2.75,0,6961,economy,0,6,8,Morning,15,5,2,0,0
Jet Airways,Banglore,Delhi,18.17,1,14815,economy,0,14,8,Afternoon,6,3,2,0,0
Jet Airways,Kolkata,Banglore,25.67,1,11467,economy,0,20,22,Night,6,5,0,0,1
GoAir,Delhi,Cochin,5.17,1,9069,economy,0,14,19,Afternoon,3,6,0,0,0
SpiceJet,Kolkata,Banglore,5.25,1,4649,economy,0,15,20,Afternoon,1,5,2,0,0
IndiGo,Banglore,Delhi,2.92,0,4823,economy,0,18,21,Night,3,6,0,0,0
Air India,Kolkata,Banglore,24.0,1,6528,economy,0,14,14,Afternoon,21,5,1,0,0
Jet Airways,Banglore,Delhi,6.67,1,22270,economy,0,5,12,Early_Morning,6,3,2,0,0
Jet Airways,Delhi,Cochin,17.67,2,15654,economy,0,10,4,Morning,9,3,5,1,0
Vistara,Kolkata,Banglore,26.58,1,7770,economy,0,20,22,Night,1,4,0,0,1
IndiGo,Kolkata,Banglore,2.58,0,4804,economy,0,4,7,Early_Morning,3,5,4,0,0
Jet Airways,Delhi,Cochin,17.08,2,10368,economy,0,19,12,Night,15,6,5,1,0
IndiGo,Delhi,Cochin,3.25,0,7673,economy,0,21,0,Night,3,3,6,1,0
IndiGo,Delhi,Cochin,3.25,0,6015,economy,0,5,8,Early_Morning,21,4,6,1,0
IndiGo,Kolkata,Banglore,2.58,0,4804,economy,0,11,14,Morning,24,4,2,0,0
Jet Airways,Kolkata,Banglore,12.25,1,13941,economy,0,20,8,Night,15,5,2,0,0
Air Asia,Kolkata,Banglore,3.58,1,5162,economy,0,19,23,Night,9,5,3,0,0
Air India,Banglore,Delhi,11.67,1,10657,economy,0,11,22,Morning,9,3,5,1,0
Jet Airways,Kolkata,Banglore,7.08,1,14781,economy,0,16,23,Afternoon,9,5,3,0,0
IndiGo,Mumbai,Hyderabad,1.5,0,2754,economy,0,19,20,Night,3,4,2,0,0
Air India,Banglore,Delhi,16.08,2,11474,economy,0,6,22,Morning,12,3,1,0,0
Jet Airways,Kolkata,Banglore,13.33,1,7757,economy,0,18,8,Night,18,5,5,1,0
Jet Airways,Mumbai,Hyderabad,1.42,0,2228,economy,0,2,4,Early_Morning,3,4,2,0,0
Jet Airways,Banglore,Delhi,24.25,1,10405,economy,0,8,8,Morning,15,3,4,0,1
GoAir,Banglore,Delhi,2.92,0,3419,economy,0,7,10,Morning,27,6,3,0,0
Jet Airways,Delhi,Cochin,19.08,1,10262,economy,0,17,12,Afternoon,9,6,6,1,0
Air India,Mumbai,Hyderabad,1.5,0,3100,economy,0,13,15,Afternoon,9,6,6,1,0
Jet Airways,Delhi,Cochin,26.17,1,11848,economy,0,2,4,Early_Morning,9,3,5,1,1
Air India,Delhi,Cochin,11.75,1,5683,economy,0,20,8,Night,9,4,1,0,0
Jet Airways,Kolkata,Banglore,27.58,1,9663,economy,0,8,12,Morning,9,5,3,0,1
Jet Airways,Banglore,Delhi,3.0,0,4544,economy,0,19,22,Night,24,4,2,0,0
Jet Airways,Mumbai,Hyderabad,1.42,0,4050,economy,0,2,4,Early_Morning,27,5,0,0,0
